,id,price,zipcode,price,zip_per_region_price_median,sell_price,profit
139,9368700270,137900.0,98178,137900.0,285000.0,179270.0,41370.0
140,2144800311,315000.0,98178,315000.0,281000.0,346500.0,31500.0
141,1180002470,354000.0,98178,354000.0,281000.0,389400.00000000006,35400.0
142,6002400030,324950.0,98178,324950.0,272000.0,357445.0,32495.0
143,7567600030,750000.0,98178,750000.0,265000.0,825000.0000000001,75000.0
144,3352402272,230000.0,98178,230000.0,285000.0,299000.0,69000.0
145,4058802255,219950.0,98178,219950.0,272000.0,285935.0,65985.0
146,4058800875,343500.0,98178,343500.0,272000.0,377850.00000000006,34350.0
147,1180003435,275000.0,98178,275000.0,281000.0,357500.0,82500.0
148,3878900681,272000.0,98178,272000.0,265000.0,299200.0,27200.0
149,4058800135,419000.0,98178,419000.0,285000.0,460900.00000000006,41900.0
150,393000311,286300.0,98178,286300.0,265000.0,314930.0,28630.0
151,2172000570,317000.0,98178,317000.0,272000.0,348700.0,31700.0
152,182000350,287500.0,98178,287500.0,285000.0,316250.0,28750.0
153,7812801125,222900.0,98178,222900.0,265000.0,289770.0,66870.0
154,1180007375,625000.0,98178,625000.0,285000.0,687500.0,62500.0
155,7689600360,215000.0,98178,215000.0,285000.0,279500.0,64500.0
156,7192200040,280000.0,98178,280000.0,281000.0,364000.0,84000.0
157,7657000085,218000.0,98178,218000.0,265000.0,283400.0,65400.0
158,2988800065,281000.0,98178,281000.0,281000.0,309100.0,28100.0
159,1262700040,363500.0,98178,363500.0,281000.0,399850.00000000006,36350.0
160,7812800155,170000.0,98178,170000.0,265000.0,221000.0,51000.0
161,7689600330,207000.0,98178,207000.0,272000.0,269100.0,62100.0
162,4058801325,319950.0,98178,319950.0,285000.0,351945.0,31995.0
163,3352400905,245000.0,98178,245000.0,285000.0,318500.0,73500.0
164,393000385,255000.0,98178,255000.0,281000.0,331500.0,76500.0
165,393000142,372000.0,98178,372000.0,281000.0,409200.00000000006,37200.0
166,4058802300,300000.0,98178,300000.0,272000.0,330000.0,30000.0
167,2976800749,150000.0,98178,150000.0,281000.0,195000.0,45000.0
168,2172000035,190000.0,98178,190000.0,272000.0,247000.0,57000.0
169,1423049029,265000.0,98178,265000.0,265000.0,291500.0,26500.0
170,4058801575,415000.0,98178,415000.0,281000.0,456500.00000000006,41500.0
171,3348401490,265000.0,98178,265000.0,272000.0,344500.0,79500.0
172,7812800995,200000.0,98178,200000.0,272000.0,260000.0,60000.0
173,4059400515,229950.0,98178,229950.0,272000.0,298935.0,68985.0
174,1180003175,229950.0,98178,229950.0,285000.0,298935.0,68985.0
175,4058800925,452100.0,98178,452100.0,285000.0,497310.00000000006,45210.0
176,3348401622,223000.0,98178,223000.0,272000.0,289900.0,66900.0
177,4058200040,361000.0,98178,361000.0,272000.0,397100.00000000006,36100.0
178,2976800145,260000.0,98178,260000.0,285000.0,338000.0,78000.0
179,2976800360,335750.0,98178,335750.0,265000.0,369325.00000000006,33575.0
180,7129300175,406000.0,98178,406000.0,272000.0,446600.00000000006,40600.0
181,179001046,229000.0,98178,229000.0,285000.0,297700.0,68700.0
182,5476800201,295000.0,98178,295000.0,281000.0,324500.0,29500.0
183,1180005280,239950.0,98178,239950.0,272000.0,311935.0,71985.0
184,7812801590,219900.0,98178,219900.0,281000.0,285870.0,65970.0
185,4058800500,416100.0,98178,416100.0,272000.0,457710.00000000006,41610.0
186,3352400351,200000.0,98178,200000.0,281000.0,260000.0,60000.0
187,7812801850,194000.0,98178,194000.0,281000.0,252200.0,58200.0
188,179001101,135000.0,98178,135000.0,265000.0,175500.0,40500.0
189,7961500010,245000.0,98178,245000.0,272000.0,318500.0,73500.0
190,2172000894,225000.0,98178,225000.0,285000.0,292500.0,67500.0
191,1123049027,157500.0,98178,157500.0,265000.0,204750.0,47250.0
192,9218400050,475000.0,98178,475000.0,265000.0,522500.00000000006,47500.0
193,3878900525,329000.0,98178,329000.0,265000.0,361900.00000000006,32900.0
194,3347400525,147000.0,98178,147000.0,281000.0,191100.0,44100.0
195,1180005220,225000.0,98178,225000.0,285000.0,292500.0,67500.0
196,8073000585,840500.0,98178,840500.0,272000.0,924550.0000000001,84050.0
197,4060000020,299980.0,98178,299980.0,272000.0,329978.0,29998.0
198,2172000285,254500.0,98178,254500.0,285000.0,330850.0,76350.0
199,7657600005,249950.0,98178,249950.0,281000.0,324935.0,74985.0
200,8073000491,700000.0,98178,700000.0,281000.0,770000.0000000001,70000.0
201,1180008370,415000.0,98178,415000.0,281000.0,456500.00000000006,41500.0
202,3878900225,345000.0,98178,345000.0,285000.0,379500.00000000006,34500.0
203,8068000440,399000.0,98178,399000.0,265000.0,438900.00000000006,39900.0
204,1223049150,325000.0,98178,325000.0,285000.0,357500.0,32500.0
205,1180002580,180000.0,98178,180000.0,265000.0,234000.0,54000.0
206,723059073,329950.0,98178,329950.0,285000.0,362945.00000000006,32995.0
207,4059400585,218000.0,98178,218000.0,272000.0,283400.0,65400.0
208,4058802335,326000.0,98178,326000.0,281000.0,358600.0,32600.0
209,2045800006,439000.0,98178,439000.0,272000.0,482900.00000000006,43900.0
210,2171400199,277554.0,98178,277554.0,272000.0,305309.4,27755.4
211,7689600630,216500.0,98178,216500.0,281000.0,281450.0,64950.0
212,4059400190,225000.0,98178,225000.0,281000.0,292500.0,67500.0
213,8073000480,869000.0,98178,869000.0,272000.0,955900.0000000001,86900.0
214,7812801700,227000.0,98178,227000.0,285000.0,295100.0,68100.0
215,4060000290,253000.0,98178,253000.0,285000.0,328900.0,75900.0
216,4060000170,255000.0,98178,255000.0,272000.0,331500.0,76500.0
217,1123049126,227000.0,98178,227000.0,281000.0,295100.0,68100.0
218,3352401476,199988.0,98178,199988.0,281000.0,259984.40000000002,59996.4
219,4058801680,300000.0,98178,300000.0,285000.0,330000.0,30000.0
220,7129300500,315000.0,98178,315000.0,272000.0,346500.0,31500.0
221,1180005050,463000.0,98178,463000.0,281000.0,509300.00000000006,46300.0
222,3347401315,220000.0,98178,220000.0,285000.0,286000.0,66000.0
223,1180002745,285000.0,98178,285000.0,285000.0,313500.0,28500.0
224,3151600035,261590.0,98178,261590.0,265000.0,340067.0,78477.0
225,1423049019,90000.0,98178,90000.0,285000.0,117000.0,27000.0
226,7812800855,159100.0,98178,159100.0,265000.0,206830.0,47730.0
227,4058800215,430000.0,98178,430000.0,285000.0,473000.00000000006,43000.0
228,3810000843,345000.0,98178,345000.0,285000.0,379500.00000000006,34500.0
229,7812500180,292000.0,98178,292000.0,285000.0,321200.0,29200.0
230,1180008355,380000.0,98178,380000.0,285000.0,418000.00000000006,38000.0
231,7812800215,235000.0,98178,235000.0,272000.0,305500.0,70500.0
232,7657000210,280000.0,98178,280000.0,272000.0,308000.0,28000.0
233,7657000540,165000.0,98178,165000.0,272000.0,214500.0,49500.0
234,4058801780,465000.0,98178,465000.0,285000.0,511500.00000000006,46500.0
235,9282801450,361000.0,98178,361000.0,285000.0,397100.00000000006,36100.0
236,7689600215,202500.0,98178,202500.0,281000.0,263250.0,60750.0
237,4058800930,385000.0,98178,385000.0,272000.0,423500.00000000006,38500.0
238,1823059223,291000.0,98178,291000.0,285000.0,320100.0,29100.0
239,3352400661,135900.0,98178,135900.0,281000.0,176670.0,40770.0
240,2988800011,244000.0,98178,244000.0,285000.0,317200.0,73200.0
241,2144800146,257500.0,98178,257500.0,272000.0,334750.0,77250.0
242,4440400155,190000.0,98178,190000.0,265000.0,247000.0,57000.0
243,7812801785,221347.0,98178,221347.0,265000.0,287751.10000000003,66404.1
244,3352401037,224000.0,98178,224000.0,265000.0,291200.0,67200.0
245,4058200915,324950.0,98178,324950.0,272000.0,357445.0,32495.0
246,7878400043,185000.0,98178,185000.0,272000.0,240500.0,55500.0
247,9282801030,440000.0,98178,440000.0,281000.0,484000.00000000006,44000.0
248,3878900464,229500.0,98178,229500.0,285000.0,298350.0,68850.0
249,3379200100,334000.0,98178,334000.0,285000.0,367400.00000000006,33400.0
250,1180000830,460000.0,98178,460000.0,281000.0,506000.00000000006,46000.0
251,2172000890,385000.0,98178,385000.0,281000.0,423500.00000000006,38500.0
252,1123049232,279000.0,98178,279000.0,285000.0,362700.0,83700.0
253,179001455,445000.0,98178,445000.0,281000.0,489500.00000000006,44500.0
254,7813500040,335000.0,98178,335000.0,281000.0,368500.00000000006,33500.0
255,4058800439,664950.0,98178,664950.0,272000.0,731445.0000000001,66495.0
256,4140940130,450000.0,98178,450000.0,281000.0,495000.00000000006,45000.0
257,4140940150,572000.0,98178,572000.0,281000.0,629200.0,57200.0
258,6414100192,538000.0,98125,538000.0,438000.0,591800.0,53800.0
259,8820901275,571000.0,98125,571000.0,429950.0,628100.0,57100.0
260,1133000671,315000.0,98125,315000.0,429950.0,409500.0,94500.0
261,3992700335,382500.0,98125,382500.0,417000.0,497250.0,114750.0
262,6414100671,425000.0,98125,425000.0,417000.0,467500.00000000006,42500.0
263,9423400140,450000.0,98125,450000.0,429950.0,495000.00000000006,45000.0
264,8820902200,1199000.0,98125,1199000.0,438000.0,1318900.0,119900.0
265,6381500700,365000.0,98125,365000.0,438000.0,474500.0,109500.0
266,2826049234,425000.0,98125,425000.0,425000.0,467500.00000000006,42500.0
267,6798100662,312000.0,98125,312000.0,429950.0,405600.0,93600.0
268,8820903380,452000.0,98125,452000.0,417000.0,497200.00000000006,45200.0
269,8820901670,971000.0,98125,971000.0,417000.0,1068100.0,97100.0
270,9455200445,601000.0,98125,601000.0,429950.0,661100.0,60100.0
271,1455100116,397500.0,98125,397500.0,425000.0,516750.0,119250.0
272,1455600030,645000.0,98125,645000.0,425000.0,709500.0,64500.0
273,2826049282,530000.0,98125,530000.0,429950.0,583000.0,53000.0
274,6414100560,475000.0,98125,475000.0,429950.0,522500.00000000006,47500.0
275,9421500070,528000.0,98125,528000.0,425000.0,580800.0,52800.0
276,5144000036,360000.0,98125,360000.0,429950.0,468000.0,108000.0
277,751000060,353000.0,98125,353000.0,429950.0,458900.0,105900.0
278,4427100030,332500.0,98125,332500.0,425000.0,432250.0,99750.0
279,9455200570,632000.0,98125,632000.0,438000.0,695200.0,63200.0
280,1453600202,520000.0,98125,520000.0,429950.0,572000.0,52000.0
281,6370000070,359000.0,98125,359000.0,417000.0,466700.0,107700.0
282,5418200295,549500.0,98125,549500.0,425000.0,604450.0,54950.0
283,8902500118,326000.0,98125,326000.0,417000.0,423800.0,97800.0
284,6381500505,400000.0,98125,400000.0,429950.0,520000.0,120000.0
285,2126049032,375000.0,98125,375000.0,417000.0,487500.0,112500.0
286,8822901200,430000.0,98125,430000.0,417000.0,473000.00000000006,43000.0
287,3226049117,387500.0,98125,387500.0,425000.0,503750.0,116250.0
288,4073800140,429000.0,98125,429000.0,417000.0,471900.00000000006,42900.0
289,6632300478,400000.0,98125,400000.0,417000.0,520000.0,120000.0
290,2239800070,417000.0,98125,417000.0,417000.0,458700.00000000006,41700.0
291,3448000270,398500.0,98125,398500.0,425000.0,518050.0,119550.0
292,2568300132,521000.0,98125,521000.0,438000.0,573100.0,52100.0
293,6414100111,365000.0,98125,365000.0,438000.0,474500.0,109500.0
294,6798100070,467000.0,98125,467000.0,429950.0,513700.00000000006,46700.0
295,4427100105,398000.0,98125,398000.0,429950.0,517400.0,119400.0
296,8901000445,390000.0,98125,390000.0,438000.0,507000.0,117000.0
297,8902000267,500000.0,98125,500000.0,429950.0,550000.0,50000.0
298,9423400193,473000.0,98125,473000.0,425000.0,520300.00000000006,47300.0
299,6413100270,490000.0,98125,490000.0,429950.0,539000.0,49000.0
300,5101406441,490000.0,98125,490000.0,429950.0,539000.0,49000.0
301,3992700036,415000.0,98125,415000.0,417000.0,539500.0,124500.0
302,1454100267,430000.0,98125,430000.0,429950.0,473000.00000000006,43000.0
303,1455600015,760000.0,98125,760000.0,438000.0,836000.0000000001,76000.0
304,9324800110,420000.0,98125,420000.0,417000.0,462000.00000000006,42000.0
305,3834000805,350000.0,98125,350000.0,417000.0,455000.0,105000.0
306,6381501636,320000.0,98125,320000.0,417000.0,416000.0,96000.0
307,8901001185,505000.0,98125,505000.0,438000.0,555500.0,50500.0
308,2826049165,517000.0,98125,517000.0,425000.0,568700.0,51700.0
309,1454600038,985000.0,98125,985000.0,429950.0,1083500.0,98500.0
310,6381500690,427500.0,98125,427500.0,417000.0,470250.00000000006,42750.0
311,2926049382,650000.0,98125,650000.0,438000.0,715000.0,65000.0
312,7663700792,228000.0,98125,228000.0,417000.0,296400.0,68400.0
313,8820902540,425000.0,98125,425000.0,438000.0,552500.0,127500.0
314,7663700261,395000.0,98125,395000.0,438000.0,513500.0,118500.0
315,5418200245,781000.0,98125,781000.0,429950.0,859100.0000000001,78100.0
316,1160000115,401000.0,98125,401000.0,425000.0,521300.0,120300.0
317,6161000015,349950.0,98125,349950.0,429950.0,454935.0,104985.0
318,8901500178,700000.0,98125,700000.0,438000.0,770000.0000000001,70000.0
319,8901001335,637000.0,98125,637000.0,438000.0,700700.0,63700.0
320,6855700115,357250.0,98125,357250.0,417000.0,464425.0,107175.0
321,1453602309,288000.0,98125,288000.0,417000.0,374400.0,86400.0
322,2026049125,310000.0,98125,310000.0,429950.0,403000.0,93000.0
323,1787600164,310000.0,98125,310000.0,417000.0,403000.0,93000.0
324,2568800121,512500.0,98125,512500.0,417000.0,563750.0,51250.0
325,3992700265,385100.0,98125,385100.0,417000.0,500630.0,115530.0
326,6413600123,455000.0,98125,455000.0,438000.0,500500.00000000006,45500.0
327,9259900025,430000.0,98125,430000.0,417000.0,473000.00000000006,43000.0
328,4077800017,775000.0,98125,775000.0,417000.0,852500.0000000001,77500.0
329,5101406489,432000.0,98125,432000.0,429950.0,475200.00000000006,43200.0
330,1133000542,425000.0,98125,425000.0,417000.0,467500.00000000006,42500.0
331,8902000407,480000.0,98125,480000.0,438000.0,528000.0,48000.0
332,5101407370,458000.0,98125,458000.0,429950.0,503800.00000000006,45800.0
333,1787600252,282000.0,98125,282000.0,429950.0,366600.0,84600.0
334,3834500195,527000.0,98125,527000.0,417000.0,579700.0,52700.0
335,2926049449,384400.0,98125,384400.0,429950.0,499720.0,115320.0
336,5101408593,534950.0,98125,534950.0,417000.0,588445.0,53495.0
337,8902000068,430000.0,98125,430000.0,429950.0,473000.00000000006,43000.0
338,1454600266,925000.0,98125,925000.0,438000.0,1017500.0000000001,92500.0
339,1454100056,355000.0,98125,355000.0,417000.0,461500.0,106500.0
340,7663700654,450000.0,98125,450000.0,438000.0,495000.00000000006,45000.0
341,3226049184,325000.0,98125,325000.0,429950.0,422500.0,97500.0
342,6414100721,407500.0,98125,407500.0,429950.0,529750.0,122250.0
343,6798100652,316750.0,98125,316750.0,417000.0,411775.0,95025.0
344,1133000100,540000.0,98125,540000.0,438000.0,594000.0,54000.0
345,7663700551,336000.0,98125,336000.0,429950.0,436800.0,100800.0
346,6414100025,538000.0,98125,538000.0,417000.0,591800.0,53800.0
347,5101407305,319000.0,98125,319000.0,438000.0,414700.0,95700.0
348,8820902905,375000.0,98125,375000.0,417000.0,487500.0,112500.0
349,5272200005,175000.0,98125,175000.0,425000.0,227500.0,52500.0
350,8820900299,419950.0,98125,419950.0,425000.0,545935.0,125985.0
351,6413600275,446000.0,98125,446000.0,417000.0,490600.00000000006,44600.0
352,3834500417,469950.0,98125,469950.0,417000.0,516945.00000000006,46995.0
353,3992700130,267000.0,98125,267000.0,417000.0,347100.0,80100.0
354,2926049400,500000.0,98125,500000.0,425000.0,550000.0,50000.0
355,1787600224,390000.0,98125,390000.0,425000.0,507000.0,117000.0
356,7663700759,368000.0,98125,368000.0,438000.0,478400.0,110400.0
357,6855700080,294950.0,98125,294950.0,417000.0,383435.0,88485.0
358,1837000010,404000.0,98125,404000.0,425000.0,525200.0,121200.0
359,4077800029,630000.0,98125,630000.0,438000.0,693000.0,63000.0
360,8058500005,290000.0,98125,290000.0,425000.0,377000.0,87000.0
361,4078300050,780000.0,98125,780000.0,429950.0,858000.0000000001,78000.0
362,6381500635,342000.0,98125,342000.0,429950.0,444600.0,102600.0
363,1787600094,285000.0,98125,285000.0,438000.0,370500.0,85500.0
364,2726049169,625000.0,98125,625000.0,417000.0,687500.0,62500.0
365,6632300161,422000.0,98125,422000.0,429950.0,548600.0,126600.0
366,2726049071,510000.0,98125,510000.0,438000.0,561000.0,51000.0
367,1453602360,1000000.0,98125,1000000.0,429950.0,1100000.0,100000.0
368,4077800094,675000.0,98125,675000.0,425000.0,742500.0000000001,67500.0
369,6381500170,235000.0,98125,235000.0,417000.0,305500.0,70500.0
370,2926049408,400000.0,98125,400000.0,438000.0,520000.0,120000.0
371,6381502155,300000.0,98125,300000.0,425000.0,390000.0,90000.0
372,8820900670,399950.0,98125,399950.0,417000.0,519935.0,119985.0
373,3935900005,1039000.0,98125,1039000.0,429950.0,1142900.0,103900.0
374,6412600005,375000.0,98125,375000.0,438000.0,487500.0,112500.0
375,1566100010,470000.0,98125,470000.0,429950.0,517000.00000000006,47000.0
376,1133000050,362000.0,98125,362000.0,429950.0,470600.0,108600.0
377,9421500010,442500.0,98125,442500.0,425000.0,486750.00000000006,44250.0
378,6413600151,460000.0,98125,460000.0,417000.0,506000.00000000006,46000.0
379,8901000911,425000.0,98125,425000.0,425000.0,467500.00000000006,42500.0
380,6413100122,369950.0,98125,369950.0,417000.0,480935.0,110985.0
381,7715600050,385000.0,98125,385000.0,425000.0,500500.0,115500.0
382,9259900010,466750.0,98125,466750.0,425000.0,513425.00000000006,46675.0
383,1454100005,350000.0,98125,350000.0,417000.0,455000.0,105000.0
384,1454100480,378500.0,98125,378500.0,417000.0,492050.0,113550.0
385,4427100095,360000.0,98125,360000.0,417000.0,468000.0,108000.0
386,4354700010,482500.0,98125,482500.0,429950.0,530750.0,48250.0
387,6868200029,467500.0,98125,467500.0,438000.0,514250.00000000006,46750.0
